         7433371 function calls (7304118 primitive calls) in 5.823 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:582(_calc_max_cols_fitted)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:248(__init__)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:593(_calc_max_rows_fitted)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\algorithms.py:1452(safe_sort)
      400    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\ctypes\__init__.py:386(__getattr__)
      900    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_type_check_impl.py:369(_nan_to_num_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\json\__init__.py:183(dumps)
      654    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\common.py:192(<genexpr>)
      288    0.000    0.000    0.000    0.000 {built-in method nt._path_normpath}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1127(get_data)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
      300    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:265(__init__)
      275    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      300    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:205(__init__)
      192    0.000    0.000    0.000    0.000 {built-in method numpy.datetime_data}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\json\encoder.py:183(encode)
       22    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\queue.py:122(put)
      327    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\base_parser.py:986(_validate_usecols_arg)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\tools\datetimes.py:149(should_cache)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\_collections.py:335(extend)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\interpolate\_polyint.py:97(_finish_y)
      527    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      561    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
      300    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:230(_can_hold_na)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connection.py:320(close)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\csvs.py:139(_get_index_label_flat)
      327    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\base_parser.py:235(<setcomp>)
     1000    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\multiarray.py:107(empty_like)
     1100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:589(__enter__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\json\encoder.py:205(iterencode)
      101    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\cast.py:1760(np_can_hold_element)
      100    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
      401    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:1176(_maybe_disallow_fill)
      300    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:98(__init__)
      747    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:1126(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\algorithms.py:548(factorize_array)
      100    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\functools.py:65(wraps)
      432    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:344(<dictcomp>)
      200    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:7652(ensure_has_len)
       14    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connection.py:355(putheader)
      192    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimelike.py:2148(_creso)
      654    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\readers.py:527(validate_integer)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:302(makefile)
      592    0.000    0.000    0.000    0.000 <frozen os>:696(__iter__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:953(close)
      287    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\preprocessing\_data.py:856(_reset)
      540    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimes.py:551(dtype)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\cookies.py:521(cookiejar_from_dict)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:2081(getLogger)
      300    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\csvs.py:113(header)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:1680(extract_cookies)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:610(prepare_cookies)
      641    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\glob.py:229(_ishidden)
       30    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\ctypes\__init__.py:393(__getitem__)
       16    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:489(get)
      200    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\interpolate\_interpolate.py:148(_do_extrapolate)
      780    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method io.open_code}
      200    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:626(_is_in_terminal)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\structures.py:76(copy)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:498(close)
       50    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py:311(header_fetch_parse)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\cookies.py:140(get_cookie_header)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connectionpool.py:256(_get_conn)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:727(_compile_bytecode)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:76(proxy_bypass_registry)
      300    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\csvs.py:101(na_rep)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:494(_real_close)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:3052(max)
      327    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\readers.py:559(_validate_names)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:483(prepare_headers)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_type_check_impl.py:270(iscomplexobj)
      327    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\range.py:216(_validate_dtype)
      680    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:99(_noop)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:1128(value_getitem)
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:591(get_content_type)
        1    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
       17    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:241(_optimize_charset)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\adapters.py:202(__init__)
        2    0.000    0.000    0.000    0.000 {function socket.close at 0x000002345B4525C0}
      417    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      321    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\multiarray.py:1148(putmask)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:577(__init__)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\reshape\concat.py:480(_get_ndims)
      100    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:515(_from_parsed_parts)
      200    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\numeric.py:1509(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\weatherapi\configuration.py:157(debug)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\url.py:349(_encode_target)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\cookies.py:35(__init__)
      155    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:252(get)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:658(__init__)
       38    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py:293(header_source_parse)
        8    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\url.py:301(_normalize_host)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\csvs.py:174(_initialize_chunksize)
      578    0.000    0.000    0.000    0.000 {built-in method _ctypes.byref}
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:586(<listcomp>)
      300    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:1262(_slice)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:900(default_headers)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\array_algos\take.py:287(_get_take_nd_function_cached)
       14    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:345(to_key_val_list)
        3    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\cast.py:605(_maybe_promote_cached)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1460(setLevel)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\csvs.py:204(nlevels)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:206(_read_headers)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:1599(make_cookies)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:478(items)
      233    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:696(ndim)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       50    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py:281(_sanitize_header)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\reshape\concat.py:545(_get_sample_object)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1415(_clear_cache)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connectionpool.py:236(_new_conn)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimelike.py:833(isna)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:583(copy_func)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:486(<listcomp>)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:179(_find_affixes)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py:101(push)
       14    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:1238(putheader)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\reshape\concat.py:567(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:417(close)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connection.py:335(putrequest)
    25/10    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:172(getwidth)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\adapters.py:546(request_url)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:838(select_proxy)
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:1261(__init__)
      332    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\series.py:660(_constructor)
        3    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\cast.py:613(_maybe_promote)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimelike.py:836(_isnan)
        4    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
